1:A1,1:A2,22:A1,22:A2,43:A1,43:A2,64:A1,64:A2,85:A1,85:A2,106:A1,106:A2,127:A1,127:A2,148:A1,148:A2,169:A1,169:A2,190:A1,190:A2,211:A1,211:A2,232:A1,232:A2,253:A1,253:A2,274:A1,274:A2,295:A1,295:A2,316:A1,316:A2,337:A1,337:A2,358:A1,358:A2,379:A1,379:A2,400:A1,400:A2,421:A1,421:A2
-4.4204813e-09,-6.0541474e-09,-4.7362163e-09,-6.1465535e-09,-5.0984603e-09,-6.4129795e-09,-5.5881295e-09,-6.8016e-09,-6.166445e-09,-7.263607e-09,-6.9266064e-09,-7.8080165e-09,-7.792832e-09,-8.305892e-09,-8.800434e-09,-8.801315e-09,-9.838971e-09,-9.22558e-09,-1.1221085e-08,-9.619376e-09,-1.280769e-08,-9.679582e-09,-1.1926315e-08,-8.5338145e-09,-8.828442e-09,-7.64537e-09,-3.93067e-09,-7.3310424e-09,8.0565044e-10,-8.2202884e-09,5.6812466e-09,-9.071006e-09,9.157991e-09,-1.0900255e-08,1.1923423e-08,-1.2034645e-08,1.4059668e-08,-1.277648e-08,1.582066e-08,-1.3675651e-08,1.8074918e-08,-1.2645364e-08
-4.3996833e-09,-1.3168483e-08,-5.237111e-09,-1.3124141e-08,-6.0223084e-09,-1.2954566e-08,-6.653996e-09,-1.2695368e-08,-7.1425896e-09,-1.2387951e-08,-7.475794e-09,-1.2041208e-08,-7.6940525e-09,-1.1648488e-08,-7.738642e-09,-1.11662235e-08,-7.629869e-09,-1.0494201e-08,-6.7050117e-09,-9.568307e-09,-3.6115608e-09,-6.405775e-09,1.2426153e-10,-3.8172367e-09,4.796379e-09,-1.8575775e-09,9.108322e-09,-1.1799567e-09,1.2379079e-08,-1.2298472e-09,1.3581804e-08,-2.3481208e-09,1.2992829e-08,-3.141697e-09,1.098475e-08,-3.7057155e-09,8.961383e-09,-3.1733873e-09,7.88813e-09,-2.534417e-09,7.313812e-09,-2.519807e-09
-1.0355002e-09,-1.6789414e-08,-2.3706135e-09,-1.6624249e-08,-3.645078e-09,-1.6161806e-08,-4.7829247e-09,-1.5363861e-08,-5.699776e-09,-1.4239224e-08,-6.1748215e-09,-1.2837453e-08,-6.2811054e-09,-1.1224707e-08,-5.6709446e-09,-9.4506545e-09,-4.6824233e-09,-7.499839e-09,-1.6611048e-09,-5.2522378e-09,5.439084e-09,-2.1900634e-11,1.0245459e-08,1.8355932e-09,1.3825587e-08,2.800902e-09,1.4743672e-08,2.84148e-09,1.4920461e-08,3.1230285e-09,1.3285898e-08,2.783967e-09,1.1413842e-08,3.500647e-09,9.156159e-09,4.0182297e-09,7.089928e-09,4.560267e-09,5.392897e-09,5.608748e-09,3.2025254e-09,4.5673496e-09
1.5077234e-09,-1.0495895e-08,9.21371e-10,-1.046558e-08,2.1654979e-10,-1.0308874e-08,-5.7840044e-10,-9.931814e-09,-1.364102e-09,-9.245196e-09,-1.9701023e-09,-8.259034e-09,-2.2656255e-09,-6.9484236e-09,-1.9844233e-09,-5.4227933e-09,-1.1701404e-09,-3.683439e-09,1.247885e-09,-1.8150096e-09,7.023877e-09,2.672794e-09,1.090321e-08,4.007103e-09,1.29666065e-08,4.292815e-09,1.264468e-08,4.2185677e-09,1.0579578e-08,4.553182e-09,8.450864e-09,6.3000662e-09,6.683648e-09,7.757328e-09,5.918792e-09,9.616688e-09,4.9274225e-09,9.959766e-09,3.30943e-09,1.0085183e-08,8.9114055e-10,1.0194247e-08
3.914e-09,-5.478551e-10,4.08522e-09,-5.9018374e-10,4.2307984e-09,-7.165402e-10,4.3057553e-09,-8.977825e-10,4.2871595e-09,-1.1116609e-09,4.158922e-09,-1.309044e-09,3.9300105e-09,-1.4507642e-09,3.6502064e-09,-1.5160623e-09,3.311314e-09,-1.4746694e-09,3.0534477e-09,-1.346798e-09,2.648145e-09,-4.5907292e-10,2.690533e-09,1.0570658e-09,2.6595768e-09,2.5712654e-09,3.065354e-09,4.3755866e-09,2.4063422e-09,5.8305454e-09,1.9657445e-09,8.032105e-09,9.53177e-10,9.4605825e-09,-1.2806323e-10,1.1019958e-08,-1.271032e-09,1.23924515e-08,-2.7347415e-09,1.2448374e-08,-4.000001e-09,1.3697999e-08
8.107149e-09,6.953289e-09,8.331228e-09,6.9311556e-09,8.595372e-09,6.847311e-09,8.923059e-09,6.6049184e-09,9.183829e-09,6.147857e-09,9.271977e-09,5.459246e-09,8.993541e-09,4.5332893e-09,8.205119e-09,3.4823535e-09,6.8283996e-09,2.312736e-09,4.28905e-09,1.1592857e-09,-1.2269912e-09,-1.384171e-09,-6.300361e-09,-6.564497e-10,-9.700604e-09,1.5365769e-09,-1.08339195e-08,4.566748e-09,-9.664288e-09,7.051484e-09,-8.7220995e-09,7.75042e-09,-8.113046e-09,8.7539345e-09,-8.935072e-09,8.6960394e-09,-9.494105e-09,1.0005526e-08,-9.748354e-09,1.0739165e-08,-9.1734975e-09,1.1051594e-08
1.0744275e-08,1.2822036e-08,1.08868266e-08,1.28120465e-08,1.1041301e-08,1.26952875e-08,1.1106617e-08,1.2436366e-08,1.1032953e-08,1.201738e-08,1.0676421e-08,1.1469747e-08,1.0106549e-08,1.07859455e-08,9.04014e-09,9.97779e-09,7.6902165e-09,8.9887475e-09,4.8736988e-09,7.727009e-09,-1.1846042e-09,4.673413e-09,-7.896694e-09,3.6258208e-09,-1.38350496e-08,4.156484e-09,-1.8295514e-08,5.0759557e-09,-2.0165114e-08,6.698443e-09,-2.0406741e-08,7.3089037e-09,-1.899847e-08,7.6669355e-09,-1.691106e-08,7.158471e-09,-1.5076735e-08,5.9101697e-09,-1.3386711e-08,5.5963736e-09,-1.2220712e-08,4.3147304e-09
6.406683e-09,1.6701915e-08,7.1622943e-09,1.6634225e-08,7.869874e-09,1.6409333e-08,8.37085e-09,1.6046867e-08,8.698985e-09,1.5616475e-08,8.78576e-09,1.5138431e-08,8.769187e-09,1.4652775e-08,8.492767e-09,1.4069374e-08,8.120432e-09,1.3340673e-08,6.6093127e-09,1.228269e-08,2.521576e-09,9.571137e-09,-2.30926e-09,7.3900814e-09,-7.879983e-09,5.8892113e-09,-1.3480471e-08,5.048349e-09,-1.8872512e-08,5.2711426e-09,-2.1089365e-08,7.0537776e-09,-2.1083787e-08,7.636737e-09,-1.8179863e-08,8.293606e-09,-1.528773e-08,6.5114465e-09,-1.2841202e-08,5.284734e-09,-1.1367012e-08,4.729468e-09
-3.229266e-09,1.6202419e-08,-1.5372639e-09,1.6165309e-08,1.9064124e-10,1.6061104e-08,1.9849231e-09,1.5832722e-08,3.7739545e-09,1.5441016e-08,5.506268e-09,1.4902799e-08,7.099522e-09,1.4139151e-08,8.3748315e-09,1.3250509e-08,9.4004005e-09,1.220897e-08,9.51907e-09,1.0973803e-08,7.1211503e-09,7.233932e-09,4.911068e-09,4.91296e-09,1.2916308e-09,3.0983793e-09,-1.8305337e-09,2.7479257e-09,-5.349457e-09,2.6779055e-09,-8.245343e-09,4.0032693e-09,-1.0444758e-08,5.736675e-09,-1.1669283e-08,7.900026e-09,-1.1249795e-08,1.0558082e-08,-9.725308e-09,1.1743252e-08,-7.315428e-09,1.2981497e-08
-1.0563425e-08,1.2502752e-08,-8.326456e-09,1.2475266e-08,-6.07271e-09,1.2410733e-08,-3.67744e-09,1.2297853e-08,-1.1924799e-09,1.2040477e-08,1.3109426e-09,1.15726735e-08,3.659828e-09,1.0933735e-08,5.870873e-09,1.0155848e-08,7.775745e-09,9.181415e-09,9.191788e-09,8.227813e-09,9.269281e-09,4.627742e-09,9.756814e-09,2.221088e-09,9.466236e-09,-8.796633e-11,8.720839e-09,-1.2565143e-09,7.725059e-09,-2.0225344e-09,4.5437547e-09,-2.9034055e-09,4.174126e-10,-1.3875397e-09,-4.545492e-09,8.1652546e-10,-7.3840325e-09,5.490304e-09,-8.077233e-09,8.935242e-09,-6.3367436e-09,1.0575285e-08
-1.02587725e-08,6.3813275e-09,-8.8586765e-09,6.3203562e-09,-7.520782e-09,6.22821e-09,-6.2295635e-09,6.1582672e-09,-4.9243765e-09,6.1259926e-09,-3.5718037e-09,6.1915784e-09,-2.018949e-09,6.2778494e-09,-3.5584471e-10,6.3937664e-09,1.6894551e-09,6.5356875e-09,3.9474735e-09,6.5197456e-09,7.538906e-09,5.8747394e-09,1.096533e-08,3.195026e-09,1.3476365e-08,-2.2213499e-10,1.3285814e-08,-4.800415e-09,1.1046719e-08,-8.361291e-09,7.1189756e-09,-1.1160235e-08,2.4721782e-09,-1.26837625e-08,-1.9105715e-09,-1.2981306e-08,-6.045097e-09,-1.3250419e-08,-9.3743076e-09,-1.2572575e-08,-1.24342e-08,-1.2819091e-08
-5.1309095e-09,-2.4605984e-09,-5.4820677e-09,-2.414463e-09,-5.784932e-09,-2.3114373e-09,-6.1460015e-09,-2.1182869e-09,-6.3982393e-09,-1.7291423e-09,-6.498039e-09,-1.2209439e-09,-6.2589227e-09,-5.3181615e-10,-5.65014e-09,1.829776e-10,-4.51369e-09,9.77293e-10,-2.6281806e-09,1.6447584e-09,1.7761659e-09,2.9416953e-09,6.0564163e-09,8.8907115e-10,8.8270395e-09,-2.560759e-09,9.550917e-09,-7.522271e-09,7.80884e-09,-1.2573991e-08,5.8238534e-09,-1.6740232e-08,3.1729734e-09,-2.1732545e-08,6.317505e-10,-2.6050483e-08,-3.7275267e-09,-3.1522415e-08,-9.80243e-09,-3.5261845e-08,-1.7908059e-08,-3.701236e-08
-1.1741359e-09,-9.383451e-09,-2.4041464e-09,-9.313566e-09,-3.6058112e-09,-9.0989944e-09,-4.6106816e-09,-8.774629e-09,-5.4873373e-09,-8.463132e-09,-6.176708e-09,-8.160809e-09,-6.8293233e-09,-7.910571e-09,-7.2780124e-09,-7.690626e-09,-7.819312e-09,-7.525003e-09,-7.81924e-09,-7.1925683e-09,-6.638492e-09,-6.780287e-09,-4.365176e-09,-6.8071855e-09,-1.96138e-09,-7.868625e-09,1.3604059e-09,-9.053049e-09,4.9545945e-09,-1.1997625e-08,7.674815e-09,-1.6296182e-08,8.75724e-09,-2.156049e-08,6.987946e-09,-2.7575386e-08,2.8671316e-09,-3.223195e-08,-3.3062661e-09,-3.6050753e-08,-1.1116845e-08,-3.747242e-08
5.0079957e-10,-1.1409894e-08,-6.6181627e-10,-1.1397219e-08,-1.752267e-09,-1.1409706e-08,-2.8049352e-09,-1.150751e-08,-3.8955466e-09,-1.168568e-08,-5.0300777e-09,-1.1945537e-08,-6.351724e-09,-1.2304088e-08,-7.82398e-09,-1.263219e-08,-9.557553e-09,-1.294692e-08,-1.1340542e-08,-1.3006168e-08,-1.3043862e-08,-1.2557882e-08,-1.2488441e-08,-1.0213997e-08,-9.312132e-09,-8.2898515e-09,-4.016154e-09,-6.6023915e-09,2.799261e-09,-6.543125e-09,8.380091e-09,-8.552554e-09,1.2067447e-08,-1.09241345e-08,1.2876894e-08,-1.38804905e-08,1.21607e-08,-1.5176532e-08,1.0757104e-08,-1.6171409e-08,9.491587e-09,-1.616078e-08
2.47424e-09,-1.3298375e-08,1.2332695e-09,-1.3363454e-08,-1.307792e-10,-1.3502866e-08,-1.6395848e-09,-1.3642378e-08,-3.268155e-09,-1.3724872e-08,-5.013594e-09,-1.36984095e-08,-6.728261e-09,-1.3495505e-08,-8.3978735e-09,-1.3160447e-08,-9.865117e-09,-1.26334205e-08,-1.11168506e-08,-1.2031538e-08,-1.1338218e-08,-9.026219e-09,-1.0965917e-08,-5.9373564e-09,-8.19262e-09,-2.446992e-09,-4.6106425e-09,-1.991357e-10,-6.7990824e-10,2.0124353e-09,3.9474743e-09,4.101592e-09,8.758689e-09,5.744456e-09,1.4580452e-08,7.548426e-09,2.0352394e-08,8.3036555e-09,2.6398402e-08,9.224147e-09,3.2713306e-08,9.780234e-09
4.6363176e-09,-1.7206988e-08,2.738138e-09,-1.7109375e-08,8.7431823e-10,-1.6852905e-08,-1.0089984e-09,-1.6387993e-08,-2.79244e-09,-1.5688405e-08,-4.413688e-09,-1.47602774e-08,-5.7577525e-09,-1.3579979e-08,-6.683149e-09,-1.2264485e-08,-7.2613506e-09,-1.0721764e-08,-6.6535946e-09,-9.077892e-09,-3.9218713e-09,-4.2386095e-09,-3.1763718e-09,-1.1812227e-09,-2.9375116e-09,2.37301e-09,-2.951437e-09,5.8734297e-09,-2.3698732e-09,1.0415111e-08,4.0719392e-10,1.5801358e-08,5.932828e-09,2.0885347e-08,1.4065177e-08,2.544372e-08,2.3684233e-08,2.8103129e-08,3.346809e-08,2.9881885e-08,4.3580354e-08,3.0318787e-08
3.7466426e-09,-1.52429e-08,2.374682e-09,-1.5121318e-08,1.0560693e-09,-1.4748443e-08,-9.789597e-11,-1.4186353e-08,-1.1202304e-09,-1.3418176e-08,-1.8122054e-09,-1.2526428e-08,-2.4041393e-09,-1.1569879e-08,-2.61274e-09,-1.050449e-08,-2.853558e-09,-9.340904e-09,-1.896653e-09,-7.838811e-09,4.5644857e-10,-3.914465e-09,7.9520124e-10,-3.656169e-10,3.7092585e-10,3.5277046e-09,-4.1148407e-10,8.906617e-09,4.6937e-10,1.4812264e-08,2.4569466e-09,2.0733017e-08,6.6827517e-09,2.6738876e-08,1.1841507e-08,3.162647e-08,1.8934525e-08,3.6067384e-08,2.6773822e-08,3.9030528e-08,3.5671746e-08,3.9864727e-08
1.9544473e-09,-5.4429923e-09,2.002434e-09,-5.488807e-09,1.9904036e-09,-5.6000027e-09,1.950894e-09,-5.707969e-09,1.863186e-09,-5.8777663e-09,1.6380144e-09,-6.0405765e-09,1.2899856e-09,-6.1293832e-09,8.513801e-10,-6.1221073e-09,2.9267722e-10,-5.950446e-09,-1.3420959e-10,-5.566661e-09,-9.550399e-10,-3.629335e-09,-1.6446642e-09,2.1915185e-11,-9.357906e-10,4.056434e-09,6.9478556e-10,8.353033e-09,2.5436568e-09,1.2119403e-08,3.9117003e-09,1.5777223e-08,4.687406e-09,1.9365624e-08,5.629766e-09,2.3224167e-08,7.474783e-09,2.7049316e-08,1.0835228e-08,2.9724713e-08,1.5141069e-08,3.105887e-08
4.279803e-09,2.2990367e-09,4.585302e-09,2.1899464e-09,4.7810036e-09,1.9136774e-09,4.765074e-09,1.4945705e-09,4.5089923e-09,1.064836e-09,4.019476e-09,6.61081e-10,3.3898042e-09,3.294319e-10,2.559458e-09,9.3881e-11,1.7559696e-09,-7.27805e-11,4.832505e-10,-3.076466e-10,-1.4936087e-09,-5.156835e-12,-3.0544935e-09,1.1413904e-09,-3.0846874e-09,2.8782563e-09,-2.1401936e-09,3.5679188e-09,-1.7927699e-09,3.8376893e-09,-1.6437319e-09,4.0144736e-09,-2.6935718e-09,3.9923127e-09,-3.5341574e-09,4.5224917e-09,-4.9879865e-09,4.7387885e-09,-6.188999e-09,4.7439555e-09,-7.823401e-09,5.143023e-09
7.3504784e-09,4.4310555e-09,6.8181154e-09,4.5026374e-09,6.315276e-09,4.621291e-09,5.8051812e-09,4.7948654e-09,5.2978333e-09,4.9797966e-09,4.810961e-09,5.1914615e-09,4.352121e-09,5.3725855e-09,3.924344e-09,5.4694684e-09,3.4348684e-09,5.4677516e-09,2.9268177e-09,5.3310654e-09,2.3578561e-09,4.1855603e-09,1.1845988e-09,1.9953006e-09,-1.3053771e-09,-3.192072e-10,-4.2053494e-09,-2.6400158e-09,-6.6823524e-09,-4.5565467e-09,-8.528534e-09,-7.099156e-09,-9.816913e-09,-9.8377315e-09,-1.1900659e-08,-1.36869245e-08,-1.5278422e-08,-1.7383325e-08,-2.0573896e-08,-2.0269207e-08,-2.7226726e-08,-2.180319e-08
2.7288543e-09,1.0039047e-08,2.7718985e-09,1.0136e-08,2.947867e-09,1.0396018e-08,3.337747e-09,1.0659293e-08,3.8949266e-09,1.0868265e-08,4.5793054e-09,1.09210605e-08,5.2841784e-09,1.0802571e-08,5.929864e-09,1.0501928e-08,6.4584924e-09,9.968702e-09,6.607343e-09,9.342548e-09,6.491257e-09,6.58902e-09,6.064541e-09,3.0657104e-09,3.728534e-09,-1.2149831e-09,-5.6468254e-11,-4.754613e-09,-3.6076988e-09,-8.27112e-09,-7.5349105e-09,-1.2121448e-08,-1.1098932e-08,-1.6411148e-08,-1.597258e-08,-2.1335342e-08,-2.1979094e-08,-2.5929488e-08,-2.969342e-08,-2.907606e-08,-3.7985505e-08,-3.0747263e-08
-7.826352e-09,2.0763403e-08,-5.3676565e-09,2.066651e-08,-2.8734226e-09,2.0336062e-08,-4.5303594e-10,1.9819906e-08,1.9462774e-09,1.9084853e-08,4.151285e-09,1.8163615e-08,6.238007e-09,1.7049505e-08,7.907439e-09,1.5784318e-08,9.454352e-09,1.4389953e-08,9.763153e-09,1.2732781e-08,7.898163e-09,8.149204e-09,7.454039e-09,4.664326e-09,6.9068293e-09,1.0408986e-09,6.1555876e-09,-2.8779614e-09,3.4316487e-09,-7.4384303e-09,-9.2908026e-10,-1.1142599e-08,-7.333367e-09,-1.4765153e-08,-1.4340822e-08,-1.6659968e-08,-2.1726956e-08,-1.8123483e-08,-2.8469469e-08,-1.8767267e-08,-3.5145554e-08,-1.8718458e-08
-1.2763077e-08,2.3776748e-08,-9.172684e-09,2.3550049e-08,-5.765712e-09,2.3049237e-08,-2.5034803e-09,2.2298389e-08,5.2804217e-10,2.1359927e-08,3.286775e-09,2.0303634e-08,5.8504e-09,1.913884e-08,8.055341e-09,1.7913191e-08,1.01971365e-08,1.6534527e-08,1.1093589e-08,1.4804974e-08,9.272333e-09,9.6420125e-09,8.575602e-09,5.720227e-09,7.592278e-09,2.1637099e-09,6.7945587e-09,-1.488661e-09,4.209452e-09,-4.5534545e-09,6.519431e-10,-6.7573205e-09,-4.7790176e-09,-7.336305e-09,-9.971773e-09,-6.352421e-09,-1.4719951e-08,-4.3042023e-09,-1.7972095e-08,-2.858608e-09,-2.0946116e-08,-1.8864583e-09
-8.042288e-09,1.4276006e-08,-6.2235337e-09,1.42875125e-08,-4.418815e-09,1.4273345e-08,-2.5784153e-09,1.429777e-08,-6.820658e-10,1.4300182e-08,1.3031058e-09,1.42424765e-08,3.3104084e-09,1.4090853e-08,5.379079e-09,1.38208565e-08,7.37543e-09,1.3325553e-08,9.138896e-09,1.2667894e-08,9.866264e-09,9.287629e-09,9.558253e-09,5.402166e-09,6.734363e-09,1.6053965e-09,2.4549982e-09,-8.63467e-10,-1.6875484e-09,-1.5489859e-09,-5.397114e-09,-1.5731604e-09,-7.4459354e-09,1.4740181e-10,-8.383908e-09,1.4473045e-09,-7.807926e-09,3.5893561e-09,-6.3017604e-09,4.8387347e-09,-4.6454955e-09,4.8814077e-09
-9.798039e-10,4.022325e-09,-1.3099766e-09,4.1453445e-09,-1.4330619e-09,4.480445e-09,-1.3364976e-09,4.8826916e-09,-9.809746e-10,5.2927756e-09,-4.1268916e-10,5.6437606e-09,3.3248218e-10,5.852573e-09,1.0934197e-09,5.9248637e-09,1.8960404e-09,5.895374e-09,2.6353073e-09,5.7908913e-09,3.5783017e-09,4.9629163e-09,3.2282579e-09,2.9889926e-09,8.851394e-10,8.8672825e-10,-3.2428336e-09,-1.3055251e-10,-7.029703e-09,-2.266279e-10,-9.79695e-09,1.0303502e-09,-9.687473e-09,2.2736615e-09,-7.6281195e-09,3.5814367e-09,-3.430098e-09,3.919075e-09,1.4096873e-09,4.4207176e-09,7.427953e-09,4.4221244e-09
2.0598625e-09,2.1583284e-10,1.6415624e-09,1.8573082e-10,1.2315614e-09,5.62402e-11,7.41971e-10,-1.6712784e-10,2.0675732e-10,-4.7219056e-10,-5.0400745e-10,-8.6744606e-10,-1.2891028e-09,-1.2781807e-09,-2.3379767e-09,-1.752771e-09,-3.4396e-09,-2.2098097e-09,-5.2614735e-09,-2.7767053e-09,-8.063516e-09,-3.216752e-09,-9.778973e-09,-2.5894789e-09,-9.897777e-09,-1.5159222e-09,-8.739568e-09,-9.533587e-10,-7.566763e-09,-9.272963e-10,-5.6246616e-09,-3.23088e-10,-3.733985e-09,-4.309378e-10,-7.7736934e-10,6.080718e-10,2.8336837e-09,9.493317e-10,7.2920336e-09,1.8712156e-09,1.3293785e-08,2.7152445e-09
3.4395569e-09,-5.7282827e-09,2.9898017e-09,-5.855382e-09,2.3936109e-09,-6.1974434e-09,1.5936317e-09,-6.7018537e-09,4.9970417e-10,-7.3115882e-09,-8.883834e-10,-7.932013e-09,-2.56578e-09,-8.5273575e-09,-4.46946e-09,-9.040305e-09,-6.6231176e-09,-9.5471995e-09,-9.331021e-09,-1.0007513e-08,-1.3534757e-08,-1.02122435e-08,-1.5514352e-08,-7.8030356e-09,-1.4300852e-08,-4.872869e-09,-9.603539e-09,-2.6096534e-09,-3.4511733e-09,-1.2508609e-09,2.8248852e-09,-1.750168e-09,7.3568542e-09,-2.3442681e-09,1.0217801e-08,-3.416328e-09,1.1512755e-08,-3.500782e-09,1.2180114e-08,-3.654297e-09,1.26562e-08,-3.42382e-09
5.615655e-09,-1.82789e-08,3.7207717e-09,-1.823087e-08,1.8120621e-09,-1.8075466e-08,-1.536614e-11,-1.7832566e-08,-1.85046e-09,-1.750436e-08,-3.5445262e-09,-1.706747e-08,-5.2479407e-09,-1.6565494e-08,-6.710467e-09,-1.5922138e-08,-8.2109315e-09,-1.5155763e-08,-8.783726e-09,-1.4067133e-08,-7.880291e-09,-1.0980687e-08,-7.0540995e-09,-7.690048e-09,-4.877973e-09,-4.4488555e-09,-1.6358273e-09,-1.2259261e-09,3.5378709e-09,1.133165e-09,8.853349e-09,1.3716563e-09,1.3894002e-08,6.35735e-10,1.682774e-08,-2.4801352e-09,1.7138735e-08,-5.338201e-09,1.5083495e-08,-8.275285e-09,1.0129526e-08,-9.883905e-09
6.2239898e-09,-2.7067047e-08,3.3227183e-09,-2.6865722e-08,5.596935e-10,-2.634034e-08,-2.0718602e-09,-2.5472918e-08,-4.3928394e-09,-2.4282317e-08,-6.34727e-09,-2.2855778e-08,-7.894989e-09,-2.1146743e-08,-8.809145e-09,-1.9255532e-08,-9.251017e-09,-1.701116e-08,-7.536132e-09,-1.43611985e-08,-9.0057717e-10,-6.9526727e-09,3.6933199e-09,-2.895482e-09,7.342675e-09,2.9712102e-10,9.213281e-09,3.0133962e-09,1.0739389e-08,5.016882e-09,1.2477915e-08,7.101815e-09,1.495848e-08,7.0515673e-09,1.7183414e-08,6.115443e-09,1.7949047e-08,3.331307e-09,1.683688e-08,9.693917e-10,1.3706777e-08,-1.859669e-10
3.1620677e-09,-2.384074e-08,1.2471827e-09,-2.37716e-08,-7.374843e-10,-2.3474398e-08,-2.7490925e-09,-2.29132e-08,-4.713568e-09,-2.1995591e-08,-6.4461156e-09,-2.0719993e-08,-7.839039e-09,-1.9056825e-08,-8.579381e-09,-1.7106695e-08,-8.761127e-09,-1.4772639e-08,-6.855677e-09,-1.2133388e-08,-3.5104586e-10,-4.464513e-09,4.766039e-09,1.3913087e-10,9.8032995e-09,3.8180734e-09,1.3245836e-08,5.934548e-09,1.4764047e-08,7.784868e-09,1.5218397e-08,1.0200449e-08,1.4870305e-08,1.2528712e-08,1.4861962e-08,1.6006835e-08,1.584287e-08,1.874496e-08,1.7497008e-08,2.1283057e-08,2.0949257e-08,2.2593307e-08
-4.4767023e-10,-1.3714925e-08,-1.0101422e-09,-1.3726833e-08,-1.6804821e-09,-1.375233e-08,-2.4535811e-09,-1.36634855e-08,-3.3162344e-09,-1.3406265e-08,-4.093479e-09,-1.2944817e-08,-4.844389e-09,-1.2270117e-08,-5.2226614e-09,-1.1382276e-08,-5.528043e-09,-1.0292744e-08,-4.6641473e-09,-8.904754e-09,-2.0819313e-09,-4.7302895e-09,6.76243e-10,-7.086201e-10,4.812551e-09,2.8422729e-09,8.750992e-09,5.2431206e-09,1.1700333e-08,7.466158e-09,1.2339163e-08,9.1158805e-09,1.1485787e-08,1.29538025e-08,1.0344151e-08,1.7464489e-08,1.1239505e-08,2.3347315e-08,1.42837004e-08,2.7910865e-08,1.9882425e-08,2.9692231e-08
-5.068245e-10,-3.3969496e-09,-6.813157e-10,-3.3985084e-09,-8.3502844e-10,-3.3433118e-09,-8.649504e-10,-3.3099479e-09,-8.4988755e-10,-3.3237186e-09,-8.124747e-10,-3.3908092e-09,-8.1533486e-10,-3.5115246e-09,-8.93598e-10,-3.6065997e-09,-1.021213e-09,-3.6832208e-09,-1.1759249e-09,-3.6331769e-09,-1.3510242e-09,-3.242276e-09,-1.5136341e-09,-2.0690314e-09,-1.3737657e-09,-7.331219e-10,-1.2002214e-09,1.1090743e-09,-3.8921605e-10,3.0736849e-09,2.7899352e-10,4.7504765e-09,1.5016876e-09,6.678513e-09,2.9903728e-09,7.91323e-09,4.7777213e-09,9.293834e-09,7.2674724e-09,9.802427e-09,9.1491374e-09,9.834247e-09
1.3742872e-09,7.607745e-09,1.4686513e-09,7.655396e-09,1.6809169e-09,7.662409e-09,1.9095503e-09,7.6356885e-09,2.2275273e-09,7.482956e-09,2.476324e-09,7.180894e-09,2.6712337e-09,6.72308e-09,2.6132572e-09,6.075316e-09,2.358813e-09,5.27408e-09,1.2630026e-09,4.2702815e-09,-1.4543644e-09,1.3430982e-09,-4.571847e-09,-1.3066893e-09,-8.793928e-09,-3.0820084e-09,-1.2286239e-08,-3.3522012e-09,-1.42382985e-08,-3.2732115e-09,-1.2957137e-08,-2.414756e-09,-9.615493e-09,-3.731393e-09,-5.1527467e-09,-5.8401532e-09,-1.9494757e-09,-9.5011154e-09,-1.7844211e-10,-1.2539625e-08,-5.724237e-10,-1.3643149e-08
-1.6811508e-10,1.9137433e-08,1.0121755e-09,1.9034601e-08,2.1488193e-09,1.878914e-08,3.1885334e-09,1.8289198e-08,4.0437356e-09,1.7613814e-08,4.66215e-09,1.6766645e-08,5.0911626e-09,1.569465e-08,5.0232085e-09,1.4421706e-08,4.7327307e-09,1.283674e-08,2.6287819e-09,1.0764168e-08,-3.2872742e-09,4.874499e-09,-8.2996285e-09,7.341005e-10,-1.3201423e-08,-2.4774491e-09,-1.5955633e-08,-5.0407327e-09,-1.7136129e-08,-7.2513506e-09,-1.6070059e-08,-9.440672e-09,-1.3942509e-08,-1.2040423e-08,-1.1396997e-08,-1.4659924e-08,-9.275089e-09,-1.7481787e-08,-8.36803e-09,-1.9286952e-08,-7.1285906e-09,-1.9764265e-08
-5.176831e-09,2.4445452e-08,-2.938774e-09,2.4313243e-08,-7.335755e-10,2.3834186e-08,1.3691307e-09,2.3076858e-08,3.3095386e-09,2.1976383e-08,4.91554e-09,2.0589505e-08,6.181971e-09,1.8966865e-08,6.904553e-09,1.712922e-08,7.178657e-09,1.497491e-08,5.468748e-09,1.251571e-08,-6.1270206e-10,5.886003e-09,-4.1738817e-09,2.4070324e-09,-6.159641e-09,-7.992931e-10,-6.808122e-09,-4.1981987e-09,-7.2427992e-09,-7.552095e-09,-8.889201e-09,-1.1461722e-08,-1.134362e-08,-1.36428575e-08,-1.4365199e-08,-1.5201804e-08,-1.648979e-08,-1.511964e-08,-1.7877705e-08,-1.4422412e-08,-1.7552733e-08,-1.4361855e-08
