1:U1,1:U2,22:U1,22:U2,43:U1,43:U2,64:U1,64:U2,85:U1,85:U2,106:U1,106:U2,127:U1,127:U2,148:U1,148:U2,169:U1,169:U2,190:U1,190:U2,211:U1,211:U2,232:U1,232:U2,253:U1,253:U2,274:U1,274:U2,295:U1,295:U2,316:U1,316:U2,337:U1,337:U2,358:U1,358:U2,379:U1,379:U2,400:U1,400:U2,421:U1,421:U2
1.4818855e-08,-3.3307593e-12,1.4819144e-08,-3.3869457e-12,1.4819445e-08,-3.4399328e-12,1.48197215e-08,-3.5278891e-12,1.4820062e-08,-3.5892036e-12,1.4820412e-08,-3.6759944e-12,1.4820858e-08,-3.742868e-12,1.4821346e-08,-3.821837e-12,1.4821975e-08,-3.893915e-12,1.4822652e-08,-3.9684e-12,1.4823781e-08,-4.202092e-12,1.4825892e-08,-4.483857e-12,1.48287e-08,-5.1142406e-12,1.4831684e-08,-5.927836e-12,1.4834684e-08,-6.8546106e-12,1.48371635e-08,-7.527713e-12,1.48396015e-08,-7.692099e-12,1.4841778e-08,-7.2567993e-12,1.484484e-08,-6.2223486e-12,1.4848142e-08,-5.3989656e-12,1.485253e-08,-4.697628e-12
1.483665e-08,-1.3180771e-11,1.4835841e-08,-1.3185009e-11,1.4835075e-08,-1.3089488e-11,1.48343595e-08,-1.2946901e-11,1.4833786e-08,-1.2700363e-11,1.4833367e-08,-1.2416837e-11,1.4833161e-08,-1.2065302e-11,1.4833214e-08,-1.168782e-11,1.4833521e-08,-1.1249425e-11,1.4834461e-08,-1.0706608e-11,1.4837219e-08,-9.2282675e-12,1.48412145e-08,-8.629528e-12,1.4846067e-08,-8.8782575e-12,1.4851083e-08,-9.777921e-12,1.485604e-08,-1.1029874e-11,1.4860626e-08,-1.241032e-11,1.4865057e-08,-1.3489455e-11,1.4869173e-08,-1.4312606e-11,1.4873581e-08,-1.4547276e-11,1.4877888e-08,-1.4629364e-11,1.4882831e-08,-1.4397327e-11
1.4857998e-08,-2.174633e-11,1.4856048e-08,-2.1689874e-11,1.4854195e-08,-2.1451676e-11,1.4852436e-08,-2.1097171e-11,1.4850896e-08,-2.0583214e-11,1.4849589e-08,-1.9995573e-11,1.4848577e-08,-1.9302383e-11,1.4847935e-08,-1.8557506e-11,1.4847636e-08,-1.768944e-11,1.4848389e-08,-1.6618274e-11,1.4852288e-08,-1.3527773e-11,1.485746e-08,-1.2123264e-11,1.4863636e-08,-1.1881944e-11,1.48698e-08,-1.2672978e-11,1.4875921e-08,-1.41216015e-11,1.4881876e-08,-1.6016204e-11,1.4887396e-08,-1.830543e-11,1.4892551e-08,-2.0536727e-11,1.4896727e-08,-2.2691325e-11,1.49006585e-08,-2.376435e-11,1.4904012e-08,-2.4415865e-11
1.4880555e-08,-2.5511288e-11,1.4878195e-08,-2.5465649e-11,1.4875896e-08,-2.524447e-11,1.4873649e-08,-2.4906719e-11,1.4871564e-08,-2.4394327e-11,1.4869663e-08,-2.3772975e-11,1.4868022e-08,-2.2999925e-11,1.486675e-08,-2.2127699e-11,1.48658215e-08,-2.1078837e-11,1.4866085e-08,-1.9771426e-11,1.4869864e-08,-1.5860977e-11,1.487502e-08,-1.3550556e-11,1.4881711e-08,-1.2416099e-11,1.4888801e-08,-1.2540677e-11,1.489598e-08,-1.3812239e-11,1.4902666e-08,-1.591772e-11,1.4908247e-08,-1.8812547e-11,1.4912668e-08,-2.1668984e-11,1.4915383e-08,-2.4446008e-11,1.4917315e-08,-2.5920158e-11,1.4918436e-08,-2.6678527e-11
1.490349e-08,-2.4453845e-11,1.4901302e-08,-2.4434428e-11,1.4899124e-08,-2.428213e-11,1.489693e-08,-2.4031143e-11,1.4894805e-08,-2.3591523e-11,1.4892807e-08,-2.3009648e-11,1.4890992e-08,-2.2227145e-11,1.4889545e-08,-2.1289841e-11,1.4888377e-08,-2.0137472e-11,1.4888473e-08,-1.8682994e-11,1.4891747e-08,-1.4300378e-11,1.4896128e-08,-1.1027467e-11,1.4902255e-08,-8.796381e-12,1.4909013e-08,-7.828164e-12,1.4915894e-08,-8.24923e-12,1.492172e-08,-9.822913e-12,1.4926215e-08,-1.2098684e-11,1.4928654e-08,-1.4666397e-11,1.4929654e-08,-1.6800797e-11,1.4928982e-08,-1.8397167e-11,1.4928023e-08,-1.8735775e-11
1.492674e-08,-1.9886046e-11,1.4924915e-08,-1.9856755e-11,1.49231e-08,-1.9673424e-11,1.4921266e-08,-1.9375425e-11,1.4919499e-08,-1.8874322e-11,1.4917847e-08,-1.8216552e-11,1.4916363e-08,-1.733861e-11,1.4915228e-08,-1.6289208e-11,1.4914345e-08,-1.4995142e-11,1.4914743e-08,-1.339184e-11,1.4917951e-08,-8.589205e-12,1.4921074e-08,-4.868874e-12,1.4925256e-08,-1.8560806e-12,1.4929341e-08,2.1199074e-13,1.4933438e-08,1.3320472e-12,1.4936559e-08,1.5212569e-12,1.493896e-08,1.0559338e-12,1.4939701e-08,-5.864142e-14,1.4939557e-08,-1.0894582e-12,1.493783e-08,-2.249024e-12,1.4935726e-08,-2.4686644e-12
1.4949554e-08,-1.11673925e-11,1.4948407e-08,-1.1120514e-11,1.4947293e-08,-1.0908431e-11,1.4946163e-08,-1.0584533e-11,1.4945108e-08,-1.0073806e-11,1.494413e-08,-9.435122e-12,1.4943295e-08,-8.611256e-12,1.4942687e-08,-7.659292e-12,1.4942264e-08,-6.4970277e-12,1.494279e-08,-5.1202185e-12,1.494516e-08,-9.969382e-13,1.4946036e-08,2.1540471e-12,1.4946883e-08,5.3458895e-12,1.4947018e-08,8.232661e-12,1.494709e-08,1.1021558e-11,1.4947e-08,1.3560198e-11,1.4946973e-08,1.5599539e-11,1.4946963e-08,1.7197088e-11,1.4946691e-08,1.8069e-11,1.494641e-08,1.8605941e-11,1.4945467e-08,1.8482807e-11
1.49706e-08,2.2273153e-12,1.4970672e-08,2.2238715e-12,1.4970746e-08,2.2864406e-12,1.4970741e-08,2.358451e-12,1.4970713e-08,2.516307e-12,1.4970613e-08,2.7150294e-12,1.4970501e-08,3.0060995e-12,1.4970356e-08,3.345436e-12,1.4970174e-08,3.766063e-12,1.4970105e-08,4.228227e-12,1.4969597e-08,5.6977795e-12,1.4967181e-08,7.422294e-12,1.4964126e-08,1.000681e-11,1.4960754e-08,1.3140226e-11,1.4957461e-08,1.6903413e-11,1.4954853e-08,2.1101114e-11,1.4952978e-08,2.54178e-11,1.4952636e-08,2.9698632e-11,1.4953242e-08,3.3007232e-11,1.4955262e-08,3.5526828e-11,1.495743e-08,3.605389e-11
1.4989741e-08,1.6967119e-11,1.499113e-08,1.6884185e-11,1.4992485e-08,1.671292e-11,1.4993706e-08,1.638223e-11,1.4994773e-08,1.596378e-11,1.4995576e-08,1.5441277e-11,1.4996147e-08,1.4863263e-11,1.4996326e-08,1.422531e-11,1.4996196e-08,1.34983795e-11,1.4995045e-08,1.2616677e-11,1.4990755e-08,1.0313232e-11,1.4985089e-08,1.0007368e-11,1.497866e-08,1.1086497e-11,1.4972578e-08,1.35633935e-11,1.4967059e-08,1.709065e-11,1.4962772e-08,2.152145e-11,1.496011e-08,2.648712e-11,1.4959378e-08,3.144368e-11,1.4960818e-08,3.5717526e-11,1.4963609e-08,3.859415e-11,1.4967737e-08,3.9735496e-11
1.5007295e-08,2.7742343e-11,1.5009453e-08,2.7636683e-11,1.5011624e-08,2.7366909e-11,1.5013663e-08,2.6826647e-11,1.5015553e-08,2.6059674e-11,1.5017067e-08,2.5036834e-11,1.5018252e-08,2.3803397e-11,1.501875e-08,2.2369112e-11,1.5018786e-08,2.068852e-11,1.5016859e-08,1.8669222e-11,1.5010158e-08,1.3108979e-11,1.500255e-08,1.03507454e-11,1.4994074e-08,9.258603e-12,1.4986174e-08,1.0065117e-11,1.4979495e-08,1.20374145e-11,1.4974395e-08,1.497819e-11,1.497148e-08,1.8183274e-11,1.4970118e-08,2.1220838e-11,1.4970809e-08,2.379004e-11,1.4972102e-08,2.5234387e-11,1.4974677e-08,2.6075012e-11
1.5022659e-08,3.2280338e-11,1.5025083e-08,3.2187832e-11,1.5027572e-08,3.1940887e-11,1.5029977e-08,3.140444e-11,1.5032299e-08,3.0591904e-11,1.5034265e-08,2.9458883e-11,1.5035951e-08,2.8025445e-11,1.5036873e-08,2.6296281e-11,1.503736e-08,2.422411e-11,1.5035535e-08,2.1677958e-11,1.502873e-08,1.4380488e-11,1.5021435e-08,9.514699e-12,1.5013088e-08,6.213171e-12,1.5005302e-08,4.5136885e-12,1.4998683e-08,3.845349e-12,1.4993518e-08,3.790047e-12,1.4989867e-08,3.8099515e-12,1.4987235e-08,3.7377137e-12,1.4985282e-08,3.4515522e-12,1.4983623e-08,3.162936e-12,1.4982067e-08,2.9998515e-12
1.5035258e-08,3.0702142e-11,1.503783e-08,3.060104e-11,1.504045e-08,3.0341993e-11,1.5043002e-08,2.9817412e-11,1.5045494e-08,2.9052706e-11,1.5047716e-08,2.8000293e-11,1.5049737e-08,2.6679898e-11,1.5051175e-08,2.5085423e-11,1.5052306e-08,2.3149605e-11,1.5051485e-08,2.0759961e-11,1.504666e-08,1.3568643e-11,1.5042279e-08,7.9470736e-12,1.5036797e-08,2.9834145e-12,1.5031494e-08,-1.2487739e-12,1.5026076e-08,-4.7948126e-12,1.5021124e-08,-8.003001e-12,1.5016086e-08,-1.0753112e-11,1.5011404e-08,-1.3181506e-11,1.5006245e-08,-1.5286588e-11,1.5001303e-08,-1.6542108e-11,1.4995697e-08,-1.7389801e-11
1.5047124e-08,2.2490024e-11,1.5049523e-08,2.2385198e-11,1.505194e-08,2.2165728e-11,1.5054317e-08,2.1756154e-11,1.5056687e-08,2.1195535e-11,1.5058923e-08,2.0443897e-11,1.5061095e-08,1.951872e-11,1.5062975e-08,1.8415915e-11,1.5064778e-08,1.7079095e-11,1.506549e-08,1.5442318e-11,1.5064302e-08,1.0091971e-11,1.5064304e-08,5.071798e-12,1.5063183e-08,-5.263019e-13,1.5061302e-08,-6.1085256e-12,1.5057829e-08,-1.1545825e-11,1.505325e-08,-1.6421328e-11,1.5047348e-08,-2.0537589e-11,1.5040841e-08,-2.3665127e-11,1.5033779e-08,-2.5924582e-11,1.5026748e-08,-2.7241761e-11,1.5019305e-08,-2.7935012e-11
1.5062064e-08,8.288152e-12,1.5063508e-08,8.2506155e-12,1.5065007e-08,8.240926e-12,1.5066544e-08,8.200587e-12,1.506822e-08,8.161549e-12,1.5069965e-08,8.047049e-12,1.5071862e-08,7.879682e-12,1.5073805e-08,7.6223585e-12,1.5075944e-08,7.276823e-12,1.507809e-08,6.8265545e-12,1.5081085e-08,4.5307673e-12,1.5084929e-08,8.7824697e-13,1.5087505e-08,-4.066117e-12,1.5088307e-08,-9.340803e-12,1.5087071e-08,-1.489669e-11,1.5083634e-08,-1.9697771e-11,1.5078644e-08,-2.3791321e-11,1.5072352e-08,-2.6530047e-11,1.5065947e-08,-2.817293e-11,1.5059433e-08,-2.9093858e-11,1.505315e-08,-2.92747e-11
1.5081937e-08,-7.415798e-12,1.5081879e-08,-7.383828e-12,1.5081888e-08,-7.182032e-12,1.5081984e-08,-6.861162e-12,1.5082307e-08,-6.383827e-12,1.5082867e-08,-5.8439846e-12,1.5083748e-08,-5.2267895e-12,1.5084982e-08,-4.6002048e-12,1.5086616e-08,-3.9187494e-12,1.5089224e-08,-3.1692995e-12,1.5094832e-08,-2.038844e-12,1.5100648e-08,-3.5431898e-12,1.5105424e-08,-6.471179e-12,1.5108178e-08,-1.0206613e-11,1.5109254e-08,-1.4176435e-11,1.5108322e-08,-1.7824747e-11,1.5106309e-08,-2.0810808e-11,1.510322e-08,-2.296614e-11,1.5100083e-08,-2.41981e-11,1.509679e-08,-2.4895253e-11,1.5093805e-08,-2.4984756e-11
1.5105627e-08,-1.969016e-11,1.5104133e-08,-1.9648007e-11,1.5102678e-08,-1.9425937e-11,1.5101262e-08,-1.905396e-11,1.5100014e-08,-1.8461335e-11,1.5098998e-08,-1.7716896e-11,1.5098289e-08,-1.6784666e-11,1.5098053e-08,-1.5736157e-11,1.5098228e-08,-1.4511332e-11,1.5099783e-08,-1.30700945e-11,1.5104883e-08,-9.261182e-12,1.5110377e-08,-7.755267e-12,1.5116154e-08,-7.478387e-12,1.5120964e-08,-8.4881685e-12,1.5124947e-08,-9.758365e-12,1.5128018e-08,-1.14600265e-11,1.5130471e-08,-1.2884112e-11,1.5132414e-08,-1.43567476e-11,1.5133866e-08,-1.5488636e-11,1.5134983e-08,-1.6157797e-11,1.5135914e-08,-1.6518585e-11
1.5131231e-08,-2.7489228e-11,1.5128636e-08,-2.746547e-11,1.5126055e-08,-2.730156e-11,1.5123467e-08,-2.7037567e-11,1.512095e-08,-2.6584996e-11,1.5118554e-08,-2.5986309e-11,1.5116338e-08,-2.5178854e-11,1.5114464e-08,-2.4203474e-11,1.5112851e-08,-2.2981244e-11,1.511243e-08,-2.1433124e-11,1.511483e-08,-1.6279162e-11,1.5118136e-08,-1.1730082e-11,1.5123682e-08,-7.756101e-12,1.5130354e-08,-4.854949e-12,1.513779e-08,-2.9419852e-12,1.5145446e-08,-2.0063055e-12,1.5152716e-08,-1.9345146e-12,1.5159461e-08,-2.3130883e-12,1.516522e-08,-3.0662315e-12,1.5170404e-08,-3.3985978e-12,1.5175067e-08,-3.7059774e-12
1.5156816e-08,-3.1475718e-11,1.5153482e-08,-3.1436822e-11,1.5150187e-08,-3.1258694e-11,1.5146872e-08,-3.100298e-11,1.5143602e-08,-3.059189e-11,1.5140369e-08,-3.006442e-11,1.5137214e-08,-2.9342282e-11,1.513426e-08,-2.8447076e-11,1.5131402e-08,-2.7276533e-11,1.5129524e-08,-2.5711483e-11,1.5129713e-08,-1.991941e-11,1.513065e-08,-1.3394487e-11,1.5134855e-08,-6.655625e-12,1.5141763e-08,-2.976567e-13,1.5151034e-08,4.5393307e-12,1.5161437e-08,8.123641e-12,1.5172017e-08,9.883482e-12,1.5181904e-08,1.0845714e-11,1.5190828e-08,1.0984419e-11,1.5198871e-08,1.1161066e-11,1.520664e-08,1.131665e-11
1.5180158e-08,-3.0903998e-11,1.5176715e-08,-3.085157e-11,1.5173292e-08,-3.0631473e-11,1.5169837e-08,-3.0306396e-11,1.5166396e-08,-2.978844e-11,1.5163002e-08,-2.911408e-11,1.5159674e-08,-2.820961e-11,1.5156589e-08,-2.7104126e-11,1.5153578e-08,-2.5703151e-11,1.5151686e-08,-2.3886173e-11,1.5151835e-08,-1.7438577e-11,1.5151803e-08,-1.0437583e-11,1.5154548e-08,-2.9231e-12,1.5159523e-08,4.422514e-12,1.5167128e-08,1.0911784e-11,1.517636e-08,1.6154779e-11,1.5186805e-08,1.9879105e-11,1.5197164e-08,2.2116987e-11,1.5207224e-08,2.3361299e-11,1.5216266e-08,2.3920003e-11,1.522536e-08,2.4369652e-11
1.5199374e-08,-2.464346e-11,1.5196672e-08,-2.4590871e-11,1.519397e-08,-2.4368027e-11,1.5191205e-08,-2.4010509e-11,1.5188446e-08,-2.3413304e-11,1.5185753e-08,-2.2610417e-11,1.5183181e-08,-2.1532798e-11,1.5180925e-08,-2.0237454e-11,1.5178841e-08,-1.8639569e-11,1.5178014e-08,-1.6694736e-11,1.5179406e-08,-1.0288866e-11,1.5179586e-08,-4.2726634e-12,1.5181236e-08,2.164793e-12,1.5183488e-08,8.191566e-12,1.5187238e-08,1.4310604e-11,1.519217e-08,1.9664301e-11,1.5198665e-08,2.4439246e-11,1.520589e-08,2.77913e-11,1.5213633e-08,3.0094247e-11,1.5220971e-08,3.1326407e-11,1.5228512e-08,3.1795573e-11
1.5214848e-08,-1.2766235e-11,1.5213649e-08,-1.2736702e-11,1.5212452e-08,-1.2560281e-11,1.5211201e-08,-1.2273769e-11,1.5209984e-08,-1.1786335e-11,1.5208819e-08,-1.1145975e-11,1.520778e-08,-1.0290341e-11,1.5206972e-08,-9.282844e-12,1.520634e-08,-8.0491586e-12,1.5206663e-08,-6.5956576e-12,1.520867e-08,-2.1474966e-12,1.5209027e-08,1.5772194e-12,1.5209553e-08,5.590353e-12,1.5209555e-08,9.383304e-12,1.5209611e-08,1.3318653e-11,1.520969e-08,1.7253851e-11,1.5210261e-08,2.110044e-11,1.521156e-08,2.474391e-11,1.5213672e-08,2.7560454e-11,1.5216479e-08,2.9598674e-11,1.5219676e-08,3.015284e-11
1.5229105e-08,3.1681782e-12,1.522969e-08,3.1549884e-12,1.5230286e-08,3.2072817e-12,1.523085e-08,3.271765e-12,1.5231443e-08,3.4070906e-12,1.5232018e-08,3.5590235e-12,1.5232622e-08,3.7741945e-12,1.5233239e-08,4.0196744e-12,1.5233887e-08,4.3300172e-12,1.5234786e-08,4.691462e-12,1.5235926e-08,5.4284216e-12,1.5235893e-08,5.872865e-12,1.5234825e-08,6.339134e-12,1.523282e-08,7.12458e-12,1.5229793e-08,7.845214e-12,1.522592e-08,9.137889e-12,1.5221401e-08,1.055798e-11,1.5216989e-08,1.2664306e-11,1.5213136e-08,1.455637e-11,1.5210228e-08,1.6081907e-11,1.5207672e-08,1.6518684e-11
1.5244463e-08,1.9777808e-11,1.5246503e-08,1.9709592e-11,1.5248549e-08,1.9594127e-11,1.5250544e-08,1.9356568e-11,1.5252512e-08,1.9045389e-11,1.5254358e-08,1.8613217e-11,1.525612e-08,1.8089506e-11,1.5257658e-08,1.7459529e-11,1.5259083e-08,1.668598e-11,1.5259825e-08,1.5722626e-11,1.5258998e-08,1.2249261e-11,1.525777e-08,8.926178e-12,1.52547e-08,5.4539355e-12,1.525042e-08,2.5116406e-12,1.5244774e-08,-6.54314e-14,1.5238294e-08,-1.9596623e-12,1.5231224e-08,-3.2982104e-12,1.5223943e-08,-4.1645585e-12,1.5216754e-08,-4.635536e-12,1.5209649e-08,-5.134813e-12,1.5202328e-08,-5.3699753e-12
1.5260964e-08,3.304091e-11,1.5263883e-08,3.2942503e-11,1.5266838e-08,3.2700263e-11,1.5269716e-08,3.2222742e-11,1.5272553e-08,3.153815e-11,1.5275154e-08,3.060263e-11,1.5277617e-08,2.942574e-11,1.5279584e-08,2.7986972e-11,1.5281353e-08,2.6210194e-11,1.5281385e-08,2.3959576e-11,1.52781e-08,1.6737025e-11,1.5274972e-08,1.0114224e-11,1.5269942e-08,3.6735268e-12,1.5263844e-08,-2.2315598e-12,1.52569e-08,-7.2461442e-12,1.5249547e-08,-1.1657778e-11,1.5242183e-08,-1.5245692e-11,1.5234598e-08,-1.8538063e-11,1.5226785e-08,-2.11547e-11,1.5218449e-08,-2.3174322e-11,1.5209528e-08,-2.405894e-11
1.527713e-08,3.999711e-11,1.528056e-08,3.9879842e-11,1.5284073e-08,3.9564938e-11,1.5287533e-08,3.8920908e-11,1.5290967e-08,3.7950927e-11,1.5294088e-08,3.6598443e-11,1.5297005e-08,3.4865014e-11,1.5299168e-08,3.27495e-11,1.5301016e-08,3.0170165e-11,1.5300305e-08,2.6967747e-11,1.529487e-08,1.7239316e-11,1.529029e-08,9.065434e-12,1.5284233e-08,1.4657579e-12,1.5277868e-08,-5.275735e-12,1.5271253e-08,-1.118096e-11,1.5264565e-08,-1.6391874e-11,1.5257854e-08,-2.0887124e-11,1.5251016e-08,-2.4567808e-11,1.5244048e-08,-2.746575e-11,1.5237017e-08,-2.9206238e-11,1.5229945e-08,-2.99513e-11
1.5293027e-08,3.871145e-11,1.5296619e-08,3.85708e-11,1.5300284e-08,3.8203864e-11,1.5303916e-08,3.7480886e-11,1.5307517e-08,3.63914e-11,1.5310796e-08,3.488227e-11,1.531381e-08,3.2965672e-11,1.5316047e-08,3.0666695e-11,1.5317864e-08,2.7904967e-11,1.5317088e-08,2.4583344e-11,1.5311196e-08,1.4654479e-11,1.5306808e-08,7.0608194e-12,1.5301222e-08,-4.606015e-14,1.5295944e-08,-5.917036e-12,1.5290299e-08,-1.1193641e-11,1.52848e-08,-1.5463094e-11,1.5279094e-08,-1.8988564e-11,1.52737e-08,-2.1316345e-11,1.5268737e-08,-2.2790455e-11,1.526457e-08,-2.3378412e-11,1.5260994e-08,-2.3558908e-11
1.5311137e-08,2.7964618e-11,1.5314058e-08,2.7837009e-11,1.5317008e-08,2.7542208e-11,1.5319921e-08,2.6986198e-11,1.5322804e-08,2.618934e-11,1.532547e-08,2.5107041e-11,1.5327963e-08,2.37535e-11,1.5329952e-08,2.214413e-11,1.5331674e-08,2.0207414e-11,1.5331658e-08,1.7873245e-11,1.5327993e-08,1.0652929e-11,1.532533e-08,5.0219486e-12,1.5321405e-08,-3.639812e-13,1.5317495e-08,-4.6376882e-12,1.5313011e-08,-8.174866e-12,1.5308835e-08,-1.050816e-11,1.5304952e-08,-1.1877664e-11,1.530204e-08,-1.2311609e-11,1.530014e-08,-1.2170621e-11,1.5299324e-08,-1.18939416e-11,1.5299053e-08,-1.1785499e-11
1.533298e-08,9.378136e-12,1.5334198e-08,9.328845e-12,1.5335438e-08,9.270912e-12,1.5336642e-08,9.152797e-12,1.5337895e-08,9.024064e-12,1.5339113e-08,8.828133e-12,1.5340389e-08,8.5843424e-12,1.5341579e-08,8.2522565e-12,1.5342831e-08,7.813672e-12,1.534368e-08,7.1997356e-12,1.5343835e-08,4.833726e-12,1.5343609e-08,2.174079e-12,1.5342296e-08,-3.579361e-13,1.5340165e-08,-2.3999056e-12,1.5337793e-08,-3.552519e-12,1.533568e-08,-3.8163765e-12,1.5334496e-08,-3.2876009e-12,1.5334383e-08,-2.3442598e-12,1.5335386e-08,-1.3917371e-12,1.5337115e-08,-6.51938e-13,1.5339191e-08,-4.762007e-13
1.5357331e-08,-1.14763424e-11,1.5356395e-08,-1.1439793e-11,1.5355505e-08,-1.12500955e-11,1.5354622e-08,-1.0952591e-11,1.5353866e-08,-1.0489053e-11,1.535323e-08,-9.92403e-12,1.5352805e-08,-9.221236e-12,1.535263e-08,-8.443686e-12,1.5352724e-08,-7.529511e-12,1.5353658e-08,-6.4810696e-12,1.5356672e-08,-3.6383886e-12,1.535886e-08,-2.179559e-12,1.5361e-08,-9.334752e-13,1.5362264e-08,-3.4969196e-14,1.536357e-08,1.1014662e-12,1.5364671e-08,2.2859225e-12,1.5366304e-08,3.5957758e-12,1.5368173e-08,4.8904145e-12,1.5370674e-08,5.9574914e-12,1.5373349e-08,6.7991368e-12,1.5376541e-08,7.1379348e-12
1.5381872e-08,-2.8419855e-11,1.5379149e-08,-2.8352947e-11,1.537646e-08,-2.806945e-11,1.537379e-08,-2.7617556e-11,1.5371226e-08,-2.6911143e-11,1.536884e-08,-2.6007703e-11,1.536666e-08,-2.4837766e-11,1.5364925e-08,-2.3449947e-11,1.5363465e-08,-2.1733193e-11,1.5363664e-08,-1.9579916e-11,1.536745e-08,-1.2833678e-11,1.5371178e-08,-7.1936563e-12,1.5376521e-08,-2.2481851e-12,1.5382104e-08,1.6017944e-12,1.5387773e-08,4.366182e-12,1.539273e-08,6.2090775e-12,1.539699e-08,7.375832e-12,1.5400296e-08,8.1215625e-12,1.5403192e-08,8.73677e-12,1.5405625e-08,9.153164e-12,1.5408341e-08,9.461103e-12
1.5405313e-08,-3.875281e-11,1.5401474e-08,-3.8684257e-11,1.5397632e-08,-3.839294e-11,1.5393761e-08,-3.7903063e-11,1.5389938e-08,-3.710488e-11,1.5386279e-08,-3.6029565e-11,1.5382815e-08,-3.4590285e-11,1.5379895e-08,-3.2835543e-11,1.5377271e-08,-3.064482e-11,1.537673e-08,-2.787618e-11,1.5380488e-08,-1.898636e-11,1.53845e-08,-1.0985511e-11,1.5391226e-08,-3.7455304e-12,1.5399227e-08,2.0738758e-12,1.5407835e-08,6.0409785e-12,1.541593e-08,8.421163e-12,1.5422776e-08,9.313865e-12,1.5427963e-08,9.300983e-12,1.5431409e-08,8.785735e-12,1.5433494e-08,8.314314e-12,1.5434715e-08,8.084835e-12
1.5426401e-08,-4.1745656e-11,1.5422163e-08,-4.165842e-11,1.5417918e-08,-4.1316162e-11,1.5413628e-08,-4.0738603e-11,1.5409388e-08,-3.980546e-11,1.5405323e-08,-3.8550052e-11,1.54015e-08,-3.68932e-11,1.5398266e-08,-3.4899226e-11,1.5395408e-08,-3.2451403e-11,1.5394765e-08,-2.9433338e-11,1.5398832e-08,-1.9941163e-11,1.5402376e-08,-1.1838305e-11,1.5408467e-08,-4.140624e-12,1.5415699e-08,2.283014e-12,1.542433e-08,7.233808e-12,1.543323e-08,1.0428343e-11,1.5441614e-08,1.1676408e-11,1.544856e-08,1.1518985e-11,1.5453216e-08,1.0199999e-11,1.5455873e-08,9.078598e-12,1.545678e-08,8.356783e-12
1.544361e-08,-3.6153355e-11,1.5439925e-08,-3.605408e-11,1.5436266e-08,-3.569289e-11,1.5432596e-08,-3.509904e-11,1.5429025e-08,-3.417978e-11,1.5425645e-08,-3.2984115e-11,1.5422513e-08,-3.1445974e-11,1.5419904e-08,-2.9631606e-11,1.5417635e-08,-2.7421067e-11,1.5417335e-08,-2.4721149e-11,1.5421188e-08,-1.6316335e-11,1.542401e-08,-9.398846e-12,1.5428565e-08,-2.6195216e-12,1.5433645e-08,3.2389356e-12,1.544009e-08,8.327049e-12,1.544709e-08,1.2073002e-11,1.5454544e-08,1.4393849e-11,1.5461376e-08,1.5273763e-11,1.5467174e-08,1.5128732e-11,1.5471597e-08,1.468392e-11,1.5475097e-08,1.4397973e-11
1.5457381e-08,-2.1841404e-11,1.5455296e-08,-2.1796405e-11,1.5453233e-08,-2.1573283e-11,1.5451178e-08,-2.1226385e-11,1.5449197e-08,-2.0676153e-11,1.5447334e-08,-1.9977913e-11,1.5445615e-08,-1.906887e-11,1.54442e-08,-1.7996146e-11,1.5442964e-08,-1.6669796e-11,1.5442899e-08,-1.5024884e-11,1.5445103e-08,-9.749332e-12,1.5446744e-08,-5.0150556e-12,1.5449498e-08,-3.5644003e-13,1.5452553e-08,3.855238e-12,1.5456198e-08,7.711142e-12,1.5460005e-08,1.1141803e-11,1.546447e-08,1.4345784e-11,1.5469247e-08,1.7002746e-11,1.5474976e-08,1.9384688e-11,1.5481001e-08,2.0874167e-11,1.5488018e-08,2.1692308e-11
1.5470375e-08,-2.4257443e-12,1.5470361e-08,-2.458666e-12,1.547036e-08,-2.4689046e-12,1.5470313e-08,-2.5047683e-12,1.5470283e-08,-2.5001344e-12,1.5470217e-08,-2.5013314e-12,1.5470178e-08,-2.4574583e-12,1.5470128e-08,-2.3996241e-12,1.5470098e-08,-2.304797e-12,1.5470091e-08,-2.1670049e-12,1.5469984e-08,-1.511264e-12,1.5469947e-08,-4.0603092e-13,1.547032e-08,7.953435e-13,1.5470883e-08,2.2067302e-12,1.5471501e-08,3.7511066e-12,1.5472178e-08,5.8602337e-12,1.5473374e-08,8.49767e-12,1.5475548e-08,1.1737164e-11,1.547941e-08,1.492596e-11,1.5484652e-08,1.7506743e-11,1.5491574e-08,1.8674746e-11
1.5484984e-08,1.6370351e-11,1.54867e-08,1.6291773e-11,1.5488444e-08,1.6141673e-11,1.549015e-08,1.5841772e-11,1.5491862e-08,1.5428749e-11,1.5493441e-08,1.4855365e-11,1.5494972e-08,1.4139918e-11,1.54962e-08,1.3268762e-11,1.5497346e-08,1.22075995e-11,1.549743e-08,1.08864055e-11,1.5495479e-08,6.8485365e-12,1.549379e-08,3.5539679e-12,1.5491345e-08,6.329853e-13,1.548869e-08,-1.4978139e-12,1.5485968e-08,-2.8232635e-12,1.5483733e-08,-3.1443368e-12,1.548209e-08,-2.8757563e-12,1.548154e-08,-1.7981699e-12,1.5481865e-08,-8.726223e-13,1.5483183e-08,2.1731308e-13,1.5484929e-08,4.327333e-13
